Transporter	Inhibitor	Ki	IC50	CellSystem	Substrate	Reference
SLC47A2	propranolol		7.71	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	pyrimethamine_(pyr)		0.059	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	quinidine		1.47	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	quinine		6.4	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	ranitidine		10	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	scopolamine		272	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	tacrine		1.1	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	tramadol		74	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	trimethoprim		2.61	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	verapamil		37.9	CHO-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A2	amphetamine		158	HEK293-MATE2K	metformin	28428365
SLC47A2	metamphetamine		84.3	HEK293-MATE2K	metformin	28428365
SLC47A2	butylscopolamine		38.2	HEK293-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A2	ipratropium		62.8	HEK293-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A2	trospium		5.1	HEK293-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A2	homatropine		128.3	HEK293-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A2	disopyramide		100	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	ondansetron		6.9	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	tacrine		100	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	imipramine		100	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	cimetidine		39	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	dipyridamole		74	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	orphenadrine		100	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	imatinib		2.9	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	tubocurarine		55.5	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	irinotecan		7.9	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	mitoxantrone		0.83	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	buspirone		46	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	rimantadine		288	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	imatinib		0.35	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	risperidone		291	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	epinastine		29.8	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	aripiprazole		500	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	mitoxantrone		0.53	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	ethinyl_estradiol		20.2	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	indinavir		500	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	pentamidine		2.7	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	pimozide		500	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	dihydroergotamine		12.6	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	pantoprazole		43.2	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	vecuronium_bromide		25.2	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	nifekalant		6.5	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	pantoprazole		500	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	camostat		12.7	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	ondansetron		0.3	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	ondansetron		0.16	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	famotidine		36.2	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	ritonavir		4.4	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	granisetron		311	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	pentamidine		10.4	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	ritonavir		23.7	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	maraviroc		297	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	gabexate		10.8	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	irinotecan		78.6	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	topotecan		8.6	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	zafirlukast		7.6	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	dabigatran		25.3	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	bithionol		6.6	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	prazosin		38.4	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	domperidone		14.8	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	chlorhexidine		0.5	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	nifekalant		2.7	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	indinavir		7.8	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A2	chloroquine		4	HEK293-MATE2K	ipratropium	27676604
SLC47A2	pyrimethamine		0.01	HEK293-MATE2K	ipratropium	27676604
SLC47A2	cobicistat		3.2	HEK293-MATE2K	1-methyl-4-phenylpyridinium_(mpp)	31034908
SLC47A2	cimetidine		5.47	HEK293-MATE2K	metformin	27271370
SLC47A2	abemaciclib		0.75	HEK293-MATE2K	metformin	30449032
SLC47A2	dasatinib		0.8	HEK293-MATE2K	metformin	21252289
SLC47A2	erlotinib		3.45	HEK293-MATE2K	metformin	21252289
SLC47A2	gefitinib		0.194	HEK293-MATE2K	metformin	21252289
SLC47A2	sunitinib		0.86	HEK293-MATE2K	metformin	21252289
SLC47A2	dipyridamole		74	HEK293-MATE2K	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A2	moxifloxacin		7.6	HEK293-MATE2K	metformin	27645247
SLC47A1	agmatine		54	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	amantadine		7.5	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	amiloride		2.4	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	atropine		6	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	clonidine		8.09	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	famotidine		2.16	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	guanfacine		3.5	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	imiquimod		14	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	ketoconazole		1.33	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	metformin		47	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	midodrine		109	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	naloxone		24.1	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	nialamide		212	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	nicotine		167	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	phentolamine		4.64	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	procainamide		24	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	proguanil		4.35	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	propranolol		7.81	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	quinidine		1.57	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	quinine		2	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	ranitidine		5.4	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	scopolamine		47.6	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	tacrine		0.51	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	tramadol		17.8	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	trichlormethiazide		249	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	trimethoprim		9.7	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	verapamil		42	CHO-MATE1	1-methyl-4-phenylpyridinium_(mpp)	22419765
SLC47A1	amphetamine		94	HEK293-MATE1	metformin	28428365
SLC47A1	metamphetamine		107	HEK293-MATE1	metformin	28428365
SLC47A1	butylscopolamine		8.2	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A1	ipratropium		30.5	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A1	trospium		11.6	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A1	homatropine		18.7	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A1	scopolamine		119.2	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	27676604
SLC47A1	disopyramide		66	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	orphenadrine		65	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	tacrine		1.1	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	dipyridamole		26	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	imipramine		10	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	ondansetron		0.15	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	cimetidine		5.7	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	epinastine		1.1	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	ritonavir		2.1	MDCK2- MATE1	metformin	23241029
SLC47A1	indinavir		1.9	MDCK2- MATE1	metformin	23241029
SLC47A1	nifekalant		0.65	MDCK2- MATE1	metformin	23241029
SLC47A1	pantoprazole		2.8	MDCK2- MATE1	metformin	23241029
SLC47A1	ondansetron		0.01	MDCK2- MATE1	metformin	23241029
SLC47A1	nifekalant		1.1	HEK293-MATE1	metformin	23241029
SLC47A1	maraviroc		17.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	irinotecan		7.9	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	pentamidine		2	HEK293-MATE1	metformin	23241029
SLC47A1	irinotecan		4.3	MDCK2- MATE1	metformin	23241029
SLC47A1	cimetidine		1.2	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	pantoprazole		43.2	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	aripiprazole		130	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	dabigatran		8.1	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	bithionol		5.2	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	risperidone		1.6	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	topotecan		1.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	dihydroergotamine		2.8	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	imatinib		0.04	MDCK2- MATE1	metformin	23241029
SLC47A1	mitoxantrone		0.19	MDCK2- MATE1	metformin	23241029
SLC47A1	mitoxantrone		0.4	HEK293-MATE1	metformin	23241029
SLC47A1	cortisone		21.4	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	camostat		2.9	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	zafirlukast		1.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	famotidine		0.76	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	spironolactone		18.6	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	ranitidine		8.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	metformin		250	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	pentamidine		2.7	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	indinavir		7.8	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	ritonavir		4.4	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	irinotecan		2.1	HEK293-MATE1	metformin	23241029
SLC47A1	ritonavir		0.08	HEK293-MATE1	metformin	23241029
SLC47A1	pentamidine		0.41	MDCK2- MATE1	metformin	23241029
SLC47A1	pantoprazole		2.8	HEK293-MATE1	metformin	23241029
SLC47A1	prazosin		1.6	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	vecuronium_bromide		1.9	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	tubocurarine		9.4	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	amantadine		37.8	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	carvedilol		92.4	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	chlorhexidine		0.7	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	gabexate		0.5	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	buspirone		1.7	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	ethinyl_estradiol		21.1	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	mitoxantrone		0.53	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	imatinib		0.35	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	noscapine		34.5	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	nifekalant		6.5	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	sumatriptan		6.7	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	clonidine		33.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	losartan		250	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	rimantadine		7.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	astemizole		26.4	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	domperidone		2.3	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	granisetron		5	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	imatinib		0.05	HEK293-MATE1	metformin	23241029
SLC47A1	ondansetron		0.03	HEK293-MATE1	metformin	23241029
SLC47A1	indinavir		1.7	HEK293-MATE1	metformin	23241029
SLC47A1	telmisartan		17.9	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	methyl_ergonovine		250	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	ondansetron		0.16	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	quinidine		11.2	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	levofloxacin		17.9	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	23241029
SLC47A1	chloroquine		1.5	HEK293-MATE1	ipratropium	27676604
SLC47A1	pyrimethamine		0.07	HEK293-MATE1	ipratropium	27676604
SLC47A1	cimetidine		2.56	HEK293-MATE1	metformin	27271370
SLC47A1	cobicistat		4.4	HEK293-MATE1	1-methyl-4-phenylpyridinium_(mpp)	31034908
SLC47A1	abemaciclib		0.52	HEK293-MATE1	metformin	30449032
SLC47A1	dasatinib		0.8	HEK293-MATE1	metformin	21252289
SLC47A1	erlotinib		8	HEK293-MATE1	metformin	21252289
SLC47A1	gefitinib		1.82	HEK293-MATE1	metformin	21252289
SLC47A1	sunitinib		0.275	HEK293-MATE1	metformin	21252289
SLC47A1	dipyridamole		24	HEK293-MATE1	4-(4-dimethylamino)styryl-n-methylpyridinium_(asp)	21599003
SLC47A1	donepezil		0.78	CHO-MATE1	metformin	27418674
SLC47A1	esmolol		11	CHO-MATE1	metformin	27418674
SLC47A1	prochlorperazine		7.9	CHO-MATE1	metformin	27418674
SLC47A1	omeprazole		16.1	CHO-MATE1	metformin	27418674
SLC47A1	ketotifen		12.7	CHO-MATE1	metformin	27418674
SLC47A1	dolutegravir		4.7	CHO-MATE1	tetraethylammonium	24646860
ABCG2	eltrombopag		2.1	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	fostamatinib		0.05	BCRP membrane vesicles 	estrone_3-sulfate	26700956
ABCG2	curcumin	0.7	1.6	BCRP membrane vesicles 	sulfasalazine	22300367
ABCG2	lapatinib		0.025	polarized MDCKII-BCRP  	cimetidine	25587128
ABCG2	sulfasalazine		0.61	BCRP membrane vesicles 	estrone_3-sulfate	26700956
ABCG2	darunavir		75	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	lopinavir		8.7	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	clopidogrel		63	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	ezetimibe		2.9	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	fenofibrate		170	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	novobiocin		1.4	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	ko143		0.4	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	cyclosporine		3.7	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	pantoprazole		9.6	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	sulfasalazine		2.9	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	atorvastatin		0.6	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	diclofenac		19.8	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	fluvastatin		1.1	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	nifedipine		10.7	polarized Caco-2 monolayer	rosuvastatin	26700956
ABCG2	afatinib		0.75	polarized Caco-2 monolayer	estrone_3-sulfate	NA8
ABCG2	aripiprazole		3.5	BCRP membrane vesicles 	methotrexate	22847220
ABCG2	dehydroaripiprazole		0.52	BCRP membrane vesicles 	methotrexate	22847220
ABCG2	axitinib		4.4	polarized MDCKII-BCRP  	topotecan	23729661
ABCG2	cyclosporine	6.7	13.4	BCRP membrane vesicles 	estrone_3-sulfate	17220244
ABCG2	cyclosporine	7.8		BCRP membrane vesicles 	methotrexate	17220244
ABCG2	elacridar		0.31	polarized MDCKII-BCRP  	sunitinib	21351087
ABCG2	gefitinib		1.01	Transfected K562-BCRP	topotecan	15367706
ABCG2	ivermectin	1.4	2.8	BCRP membrane vesicles 	estrone_3-sulfate	20574995
ABCG2	ko143		0.013	BCRP membrane vesicles 	estrone_3-sulfate	17220244
ABCG2	pantoprazole		5.5	BCRP membrane vesicles 	methotrexate	19076159
ABCG2	quercetin		0.6	BCRP membrane vesicles 	methotrexate	16489126
ABCG2	quizartinib_(ac220)		0.5	Transfected K562-BCRP	pheophorbide_a	23967177
ABCG2	rabeprazole		8.5	BCRP membrane vesicles 	methotrexate	19076159
ABCG2	rilpivirine		1.5	polarized MDCKII-BCRP  	pheophorbide_a	23428312
ABCG2	sunitinib	0.32	0.64	BCRP membrane vesicles 	estrone_3-sulfate	20345483
ABCG2	tacrolimus		6	BCRP membrane vesicles 	methotrexate	16489126
ABCG2	trametinib		1.1	polarized MDCKII-BCRP  	cimetidine	NA9
ABCG2	vismodegib		2.4	polarized MDCKII-BCRP  	prazosin	NA10
ABCG2	omeprazole		17	BCRP membrane vesicles 	methotrexate	19076159
ABCG2	lansoprazole		14.4	BCRP membrane vesicles 	methotrexate	19076159
ABCG2	prazosin		10	BCRP membrane vesicles 	methotrexate	16489126
ABCG2	leflunomide		1.86	BCRP membrane vesicles 	methotrexate	18397960
ABCG2	teriflunomide		0.093	BCRP membrane vesicles 	methotrexate	18397960
ABCG2	baricitinib		50	BCRP membrane vesicles 	multiple	NA11
grivet_ABCB1	(-)-devapamil		3.7	COS-7 cells	vinblastine	1352973
ABCB1	(-)-devapamil		2.1	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-emopamil		3.7	COS-7 cells	vinblastine	1352973
ABCB1	(-)-emopamil		3	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-felodipine		19.2	COS-7 cells	vinblastine	1352973
ABCB1	(-)-felodipine		8.6	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-isradipine		4	COS-7 cells	vinblastine	1352973
ABCB1	(-)-isradipine		4.7	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-niguldipine		1.1	COS-7 cells	vinblastine	1352973
ABCB1	(-)-niguldipine		1.3	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-nimodipine		6.7	COS-7 cells	vinblastine	1352973
ABCB1	(-)-nimodipine		15.8	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-nitrendipine		8.6	COS-7 cells	vinblastine	1352973
ABCB1	(-)-nitrendipine		9.4	F4-6P cells	vinblastine	1352973
grivet_ABCB1	(-)-verapamil		2.4	COS-7 cells	vinblastine	1352973
ABCB1	(-)-verapamil		2.9	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-devapamil		1.3	COS-7 cells	vinblastine	1352973
ABCB1	()-devapamil		1	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-emopamil		3.8	COS-7 cells	vinblastine	1352973
ABCB1	()-emopamil		2.4	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-felodipine		19.6	COS-7 cells	vinblastine	1352973
ABCB1	()-felodipine		6.3	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-isradipine		6.9	COS-7 cells	vinblastine	1352973
ABCB1	()-isradipine		9.2	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-niguldipine		1.1	COS-7 cells	vinblastine	1352973
ABCB1	()-niguldipine		1.2	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-nimodipine		5.2	COS-7 cells	vinblastine	1352973
ABCB1	()-nimodipine		12.6	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-nitrendipine		5.7	COS-7 cells	vinblastine	1352973
ABCB1	()-nitrendipine		10.3	F4-6P cells	vinblastine	1352973
grivet_ABCB1	()-verapamil		1.6	COS-7 cells	vinblastine	1352973
ABCB1	()-verapamil		2.6	F4-6P cells	vinblastine	1352973
grivet_ABCB1	b869-60		67.8	COS-7 cells	vinblastine	1352973
ABCB1	b869-60		58	F4-6P cells	vinblastine	1352973
grivet_ABCB1	b869-61		51.3	COS-7 cells	vinblastine	1352973
ABCB1	b869-61		50	F4-6P cells	vinblastine	1352973
grivet_ABCB1	bay_k_8644		100	COS-7 cells	vinblastine	1352973
ABCB1	bay_k_8644		79	F4-6P cells	vinblastine	1352973
grivet_ABCB1	gallopamil		2.4	COS-7 cells	vinblastine	1352973
ABCB1	gallopamil		2.5	F4-6P cells	vinblastine	1352973
grivet_ABCB1	nifedipine		74	COS-7 cells	vinblastine	1352973
ABCB1	nifedipine		73	F4-6P cells	vinblastine	1352973
ABCB1	amiodarone		12.8	CEM cells	calcein-am	8862725
ABCB1	cyclosporin_a		3.4	CEM cells	calcein-am	8862725
ABCB1	quinacrine		14.4	CEM cells	calcein-am	8862725
